filename,caption
motorbike (472).jpg,An adult male inspects a black motorbike parked in an outdoor market filled with many other motorbikes during the daytime.
m7_ppe (321).jpg,"A woman with brown hair and a black top looks at the camera while wearing a large, iridescent face shield that covers her entire face."
m10_ppe (482).jpg,"Two adult men stand side by side outdoors at nighttime, one wearing an orange high-visibility vest and the other a yellow high-visibility vest while giving a thumbs-up."
bulldozer (375).jpg,"On a day with a few dark clouds, an orange bulldozer stands next to a pile of black dirt, and next to it stands a similar orange bulldozer."
fuel_truck (46).jpg,A dark-colored fuel truck is connected by a hose to the wing of a large passenger airplane on an airport tarmac during the daytime.
traffic_accident (9).jpg,A white vehicle is overturned on the roadside during daytime.
traffic_accident (65).jpg,A damaged blue car is crashed against the roadside while another car is overturned on a snowy daytime road.
m5_ppe (272).jpg,"A man in his 20s or 30s, wearing a black short-sleeved shirt and a yellow earmuffs, is holding his yellow face protection gear with both hands with his eyes closed, in the daytime."
m1_ppe (8).jpg,A passerby next to him is looking at a worker wearing a safety helmet taking off the harness.
fighting_person (90).jpg,"Indoors, two adult men and two adult women are standing barefoot, wearing outerwear and pants such as a light blue shirt with navy pants or a white shirt with black pants, and swinging yellow cushions at each other.  "
convertible (308).jpg,"A low, charcoal-gray convertible sits against a flat industrial wall, its glossy body reflecting the muted daylight while sharp red taillights glow under a subtle lip spoiler, wide silver multi-spoke wheels stretching the stance over thick performance tires, quad exhaust tips clustered aggressively at the rear, and the open roof revealing a dark two-seat cabin framed by a steeply raked windshield."
m1_ppe (469).jpg,"A worker in a white safety helmet is wearing protective gear, bending his head in front of the vehicle to connect the hook to the harness."
stealing_person (381).jpg,Two individuals wearing gas masks and holding spray cans prepare to paint on a street while a bicycle and yellow caution tape are visible in the background.
bicycle (49).jpg,A bicycle is laying on the grass next to a road.
limousine (200).jpg,A large black limousine is parked in a lot with a background featuring a modern city skyline of tall buildings during the daytime
airplane (89).jpg,"A gray twin-engine fighter jet, with a faint white circular insignia, sits parked on a tarmac with an external fuel tank, in front of a red and white barrier and a large hangar under a partly cloudy sky."
suitcase (330).jpg,"People are waiting in the airport waiting room during the evening hours, and a person carrying a small black bag is walking by."
truck (266).jpg,A brightly lit advertising truck featuring a Samsung Galaxy S10 promotion is driving along a dark urban road at night.
uv (50).jpg,A red UV car is parked on a sunlit pathway surrounded by trees. 
holdingGun_person (271).jpg,"An adult male wearing a navy mask, a gray long-sleeve top, black gloves and a red parler is staring over a differential car during the day."
fighting_person (120).jpg,"During the daytime, a young man wearing a gray hoodie and another man wearing a white shirt and black pants are fighting with their fists on the street."
concrete_truck (199).jpg,A green cement truck is parked in a parking lot.
sitting_person (100).jpg,"Three people are resting in a communal office space with a sectional sofa, tables, and a whiteboard."
truck (454).jpg,A white cargo truck with a fully enclosed silver metal box body is parked inside a well-lit industrial facility during daytime.
dump_truck (360).jpg,A red semi-truck with a silver trailer stands in a green field as a green loader transfers material into the trailer under blue skies and distant mountains.
license_plate (74).jpg,A white Hyundai vehicle displays a yellow license plate 경기 80배 2695 during daytime.
fuel_truck (395).jpg,"A red and white 'PERTAMINA AVIATION' fuel truck with the code BEO-12 is parked on the tarmac near the tail of a Lion Air passenger jet, with a worker in a yellow vest standing nearby."
recycling_truck (131).jpg,"A man in a yellow jacket is walking down the street at night, with a garbage truck behind him."
limousine (403).jpg,A black armored Cadillac limousine with American and Presidential flags drives on a road near a grassy field and trees during the daytime .
m11_ppe (117).jpg,"An adult male wears black earmuffs with a microphone attachment, clear protective glasses, and a dark blue work uniform with yellow & reflective stripes while using a tool to perform maintenance on machinery indoors."
motorbike (172).jpg,An adult male and a child ride a white motorbike while a uniformed police officer directs traffic on a city street during the daytime.
train (234).jpg,A blue-and-gray electric passenger train moves along the tracks with no people visible during cloudy daytime.
police_car (68).jpg,"Several adult male police officers are conducting a sobriety checkpoint on a road during the daytime, with a white Hyundai Sonata police car parked nearby."
m1_ppe (189).jpg,A worker wearing a white safety helmet is walking around wearing a red harness.
fallen_person (187).jpg,"A person is lying on the street at a bus stop at night, with a bus and a ""Great"" sign visible in the background."
pickup_truck (358).jpg,"A white pickup truck with large wheels shows its left side on a road, backed by a stone wall, all in black and white."
recycling_truck (197).jpg,A group of people are standing next to a truck and cars on a street.
bird (356).jpg,A yellow bird stands on a tree branch in a tree looking into the distance during the daytime.
m2_ppe (244).jpg,Two workers in gray uniforms are installing overhead panels inside an aircraft cabin.
rickshaw (359).jpg,"A gray auto-rickshaw travels along a street, accompanied by an adult male riding a motorcycle, with other auto-rickshaws visible in the background during the daytime."
m2_ppe (393).jpg,"A man and a woman, both wearing orange safety vests and one wearing an orange helmet, are standing next to an excavator on a bridge or road under construction."
bicycle (417).png,A person riding a bicycle down a street with a yellow line on the side of the road.
van (104).jpg,"Behind a fence, six red cones and many fallen leaves lie scattered, while a hospital van with a white background and white license plate is parked, featuring a red cross logo and the words “AMBULANCIA POLICIAL” on its right side, with small trees behind it. "
bicycle (138).jpg,"A man riding a bicycle with the number 8 on it, wearing a helmet and red and white clothing."
truck (30).jpg,"During the day, a white truck with a black tarpaulin cover is stopped on the road after a collision, with a damaged motorcycle lying in front of it as officers stand nearby."
ambulance (87).jpg,A large ambulance with plate 783540 is parked with no people around.
airplane (210).jpg,"An all-white private jet, featuring the registration ""VP-BOZ"" on its rear-mounted engine and a blue stripe along its lower fuselage, rests on an airport tarmac in front of a grassy field, with a large range of rolling mountains visible in the background under a clear sky."
