filename,caption
fighting_person (90).jpg,"An adult man wearing a white short-sleeved shirt and a blue short-sleeved shirt with a red cross is fighting, grabbing the collar of another adult man wearing a white short-"
convertible (308).jpg,"A silver convertible is parked in a sunlit parking lot, its glossy surface reflecting the warm glow of the surrounding buildings and the soft, warm tones of the sky stretching across the pavement. "
m1_ppe (469).jpg,A worker in a white safety helmet removes the hook connected to the harness and hooks it to the harness's rebar. 
stealing_person (381).jpg,"An adult female sits on a wooden platform next to a blue and white striped blanket, while another adult female sits on a wooden platform next to a blue and white striped blanket, and a third adult female"
bicycle (49).jpg,A man riding a bicycle down a grassy field with a flock of sheep grazing behind him. 
limousine (200).jpg,"A long black Cadillac Escalade stretch limousine is parked in front of a large, ornate historic building with a large red and white mural on the facade during the daytime . "
airplane (89).jpg,"A large, grey fighter jet, displaying the green text 'KLM' on its fuselage and the registration 'PH-KL' near its tail, sits parked on a sunny desert plain during"
suitcase (330).jpg,People are walking inside an airport holding intact small bags. 
truck (266).jpg,"A large amount of dark smoke billows from a building at night, obscuring the daytime sky. "
uv (50).jpg,A woman wearing a white outfit sits in a green utility cart with a basket of vegetables next to a white utility cart. 
holdingGun_person (271).jpg,"An adult man wearing a black mask, a black jacket, black gloves and a black bag stands with a gun in the open during the day. "
fighting_person (120).jpg,"During the daytime, an adult man wearing a black top and black pants is standing and fighting while grabbing the collar of another adult man wearing a white top and black pants. "
concrete_truck (199).jpg,A white truck with a cement mixer on the back is parked in a parking lot. 
sitting_person (100).jpg,"A smiling person in a yellow jacket and blue jeans sits on a blue and white striped bed, with a red and yellow striped blanket behind them, and a whiteboard and a whiteboard in the background"
truck (454).jpg,A white cargo truck with a black tarp-covered cargo bed is parked inside a large industrial facility during daytime. 
dump_truck (360).jpg,"A green dump truck drives through a field of tall grass, with a tall red fence and a red fire truck visible in the background. "
license_plate (74).jpg,A white vehicle displays a yellow license plate 경기 70바 8342 during daytime. 
fuel_truck (395).jpg,"A white fuel truck with a white tanker is driving on a runway, with a white tanker and a blue tail on a cloudy day. "
recycling_truck (131).jpg,"A woman in a white outfit is stopped on a street at night, while a man in a black vest walks away. "
limousine (403).jpg,"A black Chevrolet Corvette convertible is parked on a paved road in a parking lot, with a black car and a white car visible behind it. "
m11_ppe (117).jpg,"An adult man wearing a black mask, a black hoodie, and a black safety harness holds a rope connected to a carabiner on his back and stands with one leg slightly bent. "
motorbike (172).jpg,An adult male wearing a black helmet and a young adult female wearing a blue and white helmet stand on a motorbike in a city during the daytime. 
train (234).jpg,A long blue passenger train moves along the tracks with no people visible in daytime. 
police_car (68).jpg,A white Hyundai Sonata police car is stopped at a traffic checkpoint on a daytime road with a person in a yellow vest and a motorcycle nearby. 
m1_ppe (189).jpg,A worker wearing a white safety helmet is wearing a red harness and dragging a rope connected to the back of his back. 
fallen_person (187).jpg,"A person wearing a white helmet rides a delivery motorbike with a black seat and a white box on the back, down a street at nighttime. "
pickup_truck (358).jpg,"A white pickup truck with a black license plate reading ""3X-RJ"" shows its right side on a road, with a white wall and a fence in the background. "
recycling_truck (197).jpg,"At night, two adult men walk side by side down a narrow, sloping street, while one adult man in a white helmet and the other in a black helmet stand looking at their left. "
bird (356).jpg,A tall green warbler stands on a thick tree branch in a tree during the daytime. 
m2_ppe (244).jpg,An adult male wearing a black jacket and a black backpack stands with a gun in the daytime. 
rickshaw (359).jpg,"An adult male driver sits on a bicycle with a child sitting beside him, during the daytime. "
m2_ppe (393).jpg,"A group of workers wearing yellow helmets and fluorescent Hades are operating a large tunnel boring machine, with a man in a blue shirt and a man in a yellow Hades standing nearby. "
bicycle (417).png,"A street with a yellow line on the side of the road, a brick wall, and a few potted plants. "
van (104).jpg,A medium ambulance van is parked with unreadable plate; no one is visible. 
bicycle (138).jpg,A group of people wearing helmets and riding bikes on a dirt path. 
truck (30).jpg,A white truck with a large red warning tape on its cargo bed is stopped on a busy street with other vehicles and a traffic light. 
ambulance (87).jpg,"A van-sized ambulance with plate 798-922 is parked, no people visible. "
airplane (210).jpg,"A sleek white business jet, featuring the dark blue text 'Continental' on the forward fuselage and a stylized 'Continental' logo on its tail, the registration 'N757FA'"
rv (431).jpg,A white RV with a blue canopy sits on a street next to a street with a river and a cityscape in the background.  
fighting_person (73).jpg,"An adult man wearing a black helmet, a black mask, and a black vest stands with a gun during the day. "
sitting_person (488).jpg,A group of six people sits on a wooden floor with a wooden table and chairs. 
taxi (218).jpg,A police officer is standing next to a car with its headlight on. 
m3_ppe (436).jpg,"A group of six young adults, wearing white, orange, and green safety vests, walk together through a brightly lit construction site. "
jeep (257).jpg,"A black Wrangler Jeep with a white roof and a black license plate reading “WYG 4210” drives up a dirt road,  a forest with a tall tree and a white"
smoke (53).jpg,A large amount of smoke billows from a wildfire in the distance during the daytime. 
sitting_person (48).jpg,"Several adult men, some wearing black clothing, others wearing gray or black suits, are standing and fighting, with one man holding a bag. "
m10_ppe (144).jpg,An adult male is wearing a red helmet with a face shield. 
crane_truck (199).jpg,A white Hyundai HD210 truck equipped with a red crane arm stands parked on the street during the daytime. 
jeep (179).jpg,"A dark green Jeep with a black roll cage and a large white fence stops on a gravel road, with a forested hillside and a distant cityscape in the background during the daytime. "
license_plate (148).jpg,A silver Kia sedan displays a white license plate 101바 8191 under bright indoor lighting. 
quad (265).jpg,"A black and white TomRide ATV with knobby tires and a black seat cover is parked on a dirt path, with a blurred green grassy field and distant mountains visible in the background."
dump_truck (198).jpg,"A combine harvester drives through a dry, grassy field with a large, red tractor visible in the distance. "
tractor (336).jpg,"A man drives a white and red Eicher tractor with large rear wheels across a grassy field, with a distant hillside visible in the background. "
train (194).jpg,A long green freight train sits on the tracks with no people visible in daytime. 
crane_truck (392).jpg,A white JAC truck equipped with a black crane arm stands displayed against a plain white background. 
